"ID","Meta: _thumbnail_id","Заголовок","Описание","Кратк.Описание.","Тип","Статус","Обычная цена","Цена продажи","Артикул","Управление запасами","Количество в запасе","Статус запасов",
13524,,МС80/40х430-3.11.3(680)(002),,,"simple, virtual",1,500,0,,0,0,1
13527,,С75/30х200-3.44(515)(002),,,"simple, virtual",1,500,0,,0,0,1
13534,,МС125/50х400-3.11.3(797)(002),,,"simple, virtual",1,500,0,,0,0,1
13543,,МС125/50х400-3.11.3(797)(01)(002) ,,,"simple, virtual",1,500,0,,0,0,1
13546,,МС125/50х400-4.11.3(797)(002),,,"simple, virtual",1,500,0,,0,0,1
13549,,МС125/50х400-4.11.3(797)(02)(002),,,"simple, virtual",1,500,0,,0,0,1
13552,,МС125/50х400-4.11.1(797)(002) ,,,"simple, virtual",1,500,0,,0,0,1
13556,,МС63/30х100-3.11.3(335)(002),,,"simple, virtual",1,500,0,,0,0,1
13565,,МС80/40х150-3.14.3(475)(002),,,"simple, downloadable, virtual",1,500,0,,0,0,1
13601,,"Подъем   крышки цистерны (КО-560А)",,,"simple, virtual",1,500,0,,0,0,1
13619,,"МС80/40х320. 22(620)",,,"simple, downloadable, virtual",1,500,0,,0,0,1
14087,,МС50/25х200-3.55(426),,,"simple, virtual",1,500,0,,0,0,1
14090,,МС63/40х500-3.11К(800),,,"simple, downloadable, virtual",1,500,0,,0,0,1
14093,,МС40/25х160-3.11К(350),,,"simple, virtual",1,500,0,,0,0,1
14096,,МС40/25х63-3.22К(200),,,"simple, virtual",1,500,0,,0,0,1
14099,,МСР25х40-3.22(200),,,"simple, virtual",1,500,0,,0,0,1
14102,,"МС40/25х63-3.25(222,5)",,,"simple, virtual",1,500,0,,0,0,1
14105,,МС63/32х275-4.55(500),,,"simple, virtual",1,500,0,,0,0,1
14108,,МСР40х85-3.22(285),,,"simple, virtual",1,500,0,,0,0,1
14111,,МСР40х63-3.22(285),,,"simple, virtual",1,500,0,,0,0,1
14114,,МСР40/25х180-3.22К(405),,,"simple, virtual",1,500,0,,0,0,1
14117,,МСР32х340-3.25(580),,,"simple, virtual",1,500,0,,0,0,1
14120,,МС40/25х360-3.22К(555),,,"simple, virtual",1,500,0,,0,0,1
14126,,МC/25х200-3.55(426)(01),,,"simple, virtual",1,500,0,,0,0,1
14238,,МС50/25х200-3.22(395),,,"simple, virtual",1,500,0,,0,0,1
